fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
1165,philip,preece,Not Available,172.72,205.0,182.88,orthodox,1900-01-01,10,14,0,0.0,http://ufcstats.com/fighter-details/6597b611f1c32555
1164,kyle,prepolec,Not Available,177.8,170.0,177.8,southpaw,1989-08-30,12,7,0,0.0,http://ufcstats.com/fighter-details/873626e5547b5235
1163,dorian,price,Not Available,190.5,170.0,182.88,southpaw,1977-08-20,8,5,0,0.0,http://ufcstats.com/fighter-details/ee4b670e159f4a33
1162,chris,price,The Exorcist,187.96,185.0,182.88,southpaw,1982-11-09,19,4,0,0.0,http://ufcstats.com/fighter-details/0597a4528ebd1307
1161,niko,price,The Hybrid,182.88,170.0,193.04,orthodox,1989-09-29,15,7,0,2.0,http://ufcstats.com/fighter-details/d8da10db80131bec
1160,shane,primm,Not Available,190.5,205.0,182.88,orthodox,1984-07-30,5,5,0,0.0,http://ufcstats.com/fighter-details/5114f1b5ad4cdf72
1159,brent,primus,Not Available,177.8,155.0,182.88,not available,1985-04-12,8,0,0,0.0,http://ufcstats.com/fighter-details/46caf130099206cd
1158,jiri,prochazka,Not Available,190.5,205.0,203.2,orthodox,1992-10-14,29,3,1,0.0,http://ufcstats.com/fighter-details/009341ed974bad72
1157,lara,procopio,Not Available,162.56,125.0,170.18,orthodox,1995-11-14,7,2,0,0.0,http://ufcstats.com/fighter-details/e99821959a840bb8
1156,joe,proctor,Not Available,177.8,155.0,182.88,orthodox,1985-08-10,11,5,0,0.0,http://ufcstats.com/fighter-details/a36556bb1565e32d
1155,cole,province,Not Available,175.26,145.0,172.72,orthodox,1981-01-17,6,2,0,1.0,http://ufcstats.com/fighter-details/2a470ad41c22c25a
1154,daniel,puder,Not Available,190.5,235.0,182.88,orthodox,1981-10-09,8,0,0,0.0,http://ufcstats.com/fighter-details/66e0a70352fef46a
1153,lucie,pudilova,Not Available,172.72,135.0,170.18,orthodox,1994-06-13,14,8,0,0.0,http://ufcstats.com/fighter-details/3cf66c62d9069f43
1152,claudio,puelles,Prince of Peru,177.8,155.0,182.88,southpaw,1996-04-21,13,3,0,0.0,http://ufcstats.com/fighter-details/d747eb273a40a920
1151,juan,puerta,Leadfeather,175.26,125.0,180.34,southpaw,1988-01-20,23,6,0,0.0,http://ufcstats.com/fighter-details/fdba548aff9763d9
1150,bubba,pugh,Not Available,177.8,185.0,182.88,not available,1900-01-01,3,3,0,0.0,http://ufcstats.com/fighter-details/6cf2352cdb3de59d
1149,juan,manuel puig,Fenix,175.26,145.0,182.88,orthodox,1989-04-23,11,4,0,0.0,http://ufcstats.com/fighter-details/85d0fafb8b75d634
1148,hugh,pulley,Not Available,182.88,155.0,182.88,not available,1900-01-01,6,3,0,0.0,http://ufcstats.com/fighter-details/308279bd246c211f
1147,josh,pulsifer,The Platypus,177.8,145.0,182.88,not available,1983-03-16,17,8,0,0.0,http://ufcstats.com/fighter-details/16867810070dc520
1146,jens,pulver,Little Evil,170.18,145.0,177.8,southpaw,1974-12-06,27,19,1,0.0,http://ufcstats.com/fighter-details/44260175069b6276
1145,cm,punk,Not Available,185.42,170.0,185.42,orthodox,1978-10-26,0,1,0,1.0,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72
1144,joe,pyfer,Bodybagz,187.96,185.0,190.5,orthodox,1996-09-17,11,2,0,0.0,http://ufcstats.com/fighter-details/c1085e1701b13eca
1143,mike,pyle,Quicksand,182.88,170.0,187.96,orthodox,1975-09-18,27,14,1,0.0,http://ufcstats.com/fighter-details/f5990c11974d8e9c
1142,qiu,lun,Tibetan Knight,172.72,125.0,167.64,southpaw,1997-07-08,16,9,0,0.0,http://ufcstats.com/fighter-details/126bdc1710a8cbf4
1141,bao,quach,Not Available,160.02,145.0,182.88,orthodox,1979-09-04,19,10,1,0.0,http://ufcstats.com/fighter-details/d365ee924f5cc3fc
1140,gary,quan,Not Available,172.72,143.0,182.88,not available,1971-04-11,3,5,0,0.0,http://ufcstats.com/fighter-details/f7b4cbe93f3bac06
1139,billy,quarantillo,Not Available,177.8,145.0,177.8,orthodox,1988-12-08,18,5,0,0.0,http://ufcstats.com/fighter-details/aa171d55d4b5208f
1138,nate,quarry,Rock,182.88,185.0,182.88,open_stance,1972-03-18,12,4,0,0.0,http://ufcstats.com/fighter-details/52cae54377b433b7
1137,vinicius,queiroz,Spartan,200.66,220.0,182.88,orthodox,1983-08-29,8,4,0,0.0,http://ufcstats.com/fighter-details/2a8502954f49e682
1136,jimmy,quinlan,Crash,182.88,185.0,182.88,orthodox,1986-05-25,3,1,1,0.0,http://ufcstats.com/fighter-details/ddbe4fa2ea573393
1135,josh,quinlan,Bushido,182.88,170.0,182.88,orthodox,1993-02-06,6,1,0,1.0,http://ufcstats.com/fighter-details/876f478f796495f7
1134,ryan,quinn,Not Available,172.72,145.0,182.88,not available,1900-01-01,13,7,1,0.0,http://ufcstats.com/fighter-details/cc23ed51619421a3
1133,michel,quinones,El Capo,177.8,155.0,185.42,orthodox,1984-12-22,8,3,0,0.0,http://ufcstats.com/fighter-details/5e84a859c6a82288
1132,landon,quinones,The Lone Wolf,175.26,155.0,177.8,southpaw,1995-11-21,7,2,1,0.0,http://ufcstats.com/fighter-details/267f4a6568abe245
1131,jose,quinonez,Teco,172.72,135.0,175.26,southpaw,1990-07-28,9,5,0,0.0,http://ufcstats.com/fighter-details/36549928f90f1d36
1130,cristian,quinonez,Problema,172.72,135.0,177.8,orthodox,1996-04-26,18,4,0,0.0,http://ufcstats.com/fighter-details/7debc13b36343605
1129,benji,radach,Razor,177.8,185.0,182.88,orthodox,1979-04-05,21,7,0,1.0,http://ufcstats.com/fighter-details/01b39decaf0abf6a
1128,jordan,radev,Not Available,170.18,185.0,182.88,southpaw,1976-09-28,23,5,0,0.0,http://ufcstats.com/fighter-details/45bc8f98d62bd096
1127,charles,radtke,Chuck Buffalo,175.26,170.0,182.88,orthodox,1990-07-09,8,3,0,0.0,http://ufcstats.com/fighter-details/feedf3053472fe56
1126,loik,radzhabov,The Tajik Tank,180.34,155.0,175.26,orthodox,1990-09-17,17,5,1,0.0,http://ufcstats.com/fighter-details/8c169fbe1ac33637
1125,gilbert,rael,Not Available,172.72,155.0,182.88,not available,1900-01-01,1,3,0,0.0,http://ufcstats.com/fighter-details/6cc25d19a891f435
1124,josh,rafferty,Not Available,182.88,170.0,182.88,orthodox,1981-01-06,9,8,0,0.0,http://ufcstats.com/fighter-details/ff2c606c8bc365e3
1123,amir,rahnavardi,Not Available,182.88,205.0,182.88,orthodox,1974-12-07,11,10,0,0.0,http://ufcstats.com/fighter-details/bc7f7f0ba3db74d2
1122,ricky,rainey,The Sniper,185.42,170.0,195.58,switch,1983-06-29,12,6,0,0.0,http://ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7
1121,shavkat,rakhmonov,Nomad,185.42,170.0,195.58,orthodox,1994-10-23,17,0,0,0.0,http://ufcstats.com/fighter-details/01afe0916a40c7c5
1120,sora,rakhmonova,Not Available,177.8,125.0,182.88,not available,1998-06-21,4,1,0,0.0,http://ufcstats.com/fighter-details/63ff619c52ff7976
1119,aleksandar,rakic,Not Available,193.04,205.0,198.12,orthodox,1992-02-06,14,3,0,0.0,http://ufcstats.com/fighter-details/333b9e5c723ac873
1118,jessica,rakoczy,The Ragin',170.18,115.0,182.88,orthodox,1977-04-14,1,5,0,1.0,http://ufcstats.com/fighter-details/ffdeb4fbea09ce75
1117,thomas,ramirez,Not Available,185.42,410.0,182.88,sideways,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/ea398c802d9998ee
1116,hector,ramirez,Sick Dog,182.88,205.0,182.88,orthodox,1976-03-28,10,6,1,0.0,http://ufcstats.com/fighter-details/d1759b2b7be9be56
1115,matt,ramirez,The Machine,165.1,125.0,182.88,not available,1900-01-01,2,3,0,0.0,http://ufcstats.com/fighter-details/96c05ba5ab9eccaf
1114,steve,ramirez,Not Available,170.18,125.0,182.88,not available,1900-01-01,5,2,0,0.0,http://ufcstats.com/fighter-details/4311e9d23604205c
1113,amador,ramirez,Not Available,177.8,135.0,182.88,not available,1990-06-14,5,4,0,0.0,http://ufcstats.com/fighter-details/ac31f869959860bc
1112,mitch,ramirez,Not Available,180.34,170.0,180.34,orthodox,1992-11-03,7,1,0,0.0,http://ufcstats.com/fighter-details/e99eb0ef25885de5
1111,andrew,ramm,The,185.42,160.0,182.88,not available,1900-01-01,4,4,0,0.0,http://ufcstats.com/fighter-details/3b5f2faaa2f2c1f6
1110,ian,rammel,Not Available,182.88,185.0,182.88,not available,1985-07-22,7,8,0,0.0,http://ufcstats.com/fighter-details/abc8e1423cf5b74e
1109,luis,ramos,Beicao,172.72,170.0,182.88,orthodox,1981-01-18,20,10,2,0.0,http://ufcstats.com/fighter-details/7bc475b0fc2020ab
1108,ricardo,ramos,Not Available,175.26,145.0,182.88,orthodox,1995-08-01,16,5,0,0.0,http://ufcstats.com/fighter-details/1ae8f3c723aacff4
1107,davi,ramos,Tasmanian Devil,167.64,155.0,177.8,orthodox,1986-11-05,10,4,0,0.0,http://ufcstats.com/fighter-details/0052de90691d4a93
1106,vernon,ramos ho,Not Available,167.64,170.0,182.88,orthodox,1992-06-03,3,1,0,0.0,http://ufcstats.com/fighter-details/30b577b112bef42d
1105,kevin,randleman,The Monster,177.8,205.0,182.88,orthodox,1971-08-10,17,16,0,0.0,http://ufcstats.com/fighter-details/6859f67468ba8489
1104,raou,raou,Not Available,172.72,195.0,182.88,orthodox,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/ed069a95aaaf4f56
1103,mitch,raposo,Not Available,165.1,125.0,162.56,switch,1998-10-16,5,1,0,0.0,http://ufcstats.com/fighter-details/0be6776db31d98ec
1102,hussain,rasouli,Not Available,167.64,135.0,182.88,not available,1900-01-01,2,3,0,0.0,http://ufcstats.com/fighter-details/9d61d8cb1c354867
1101,david,rasouri,Not Available,170.18,155.0,182.88,not available,1900-01-01,2,3,0,0.0,http://ufcstats.com/fighter-details/31e1ea6fe6b682f8
1100,ed,ratcliff,9mm,177.8,155.0,180.34,orthodox,1983-03-05,7,3,0,0.0,http://ufcstats.com/fighter-details/8c90c1563972e44d
1099,bec,rawlings,Rowdy,167.64,125.0,162.56,orthodox,1989-02-11,7,8,0,0.0,http://ufcstats.com/fighter-details/907e60fd13407e1e
1098,gideon,ray,Not Available,177.8,185.0,182.88,southpaw,1973-05-27,17,15,1,0.0,http://ufcstats.com/fighter-details/ea3ef6206c7907d5
1097,joe,ray,Not Available,177.8,170.0,182.88,not available,1984-12-17,13,0,0,0.0,http://ufcstats.com/fighter-details/d92e6e17f637fe4d
1096,stevie,ray,Braveheart,177.8,155.0,177.8,southpaw,1990-03-25,23,9,0,0.0,http://ufcstats.com/fighter-details/31a13532e724ca2b
1095,keenan,raymond,Not Available,177.8,165.0,182.88,not available,1900-01-01,3,3,0,0.0,http://ufcstats.com/fighter-details/bdd16cd6b29cb499
1094,iony,razafiarison,Not Available,160.02,145.0,182.88,not available,1984-12-23,2,1,0,1.0,http://ufcstats.com/fighter-details/a303588c33d8c5ae
1093,abdul,razak alhassan,Not Available,177.8,185.0,185.42,orthodox,1985-08-11,12,5,0,0.0,http://ufcstats.com/fighter-details/eae431e70064e046
1092,antony,rea,Wild Thing,182.88,205.0,182.88,orthodox,1976-07-15,33,15,0,0.0,http://ufcstats.com/fighter-details/c36e1f4fa755ffb4
1091,mateusz,rebecki,Not Available,170.18,155.0,167.64,southpaw,1992-11-03,18,1,0,0.0,http://ufcstats.com/fighter-details/849c5d9979df5357
1090,rafael,rebello,Rafinha,165.1,135.0,170.18,orthodox,1980-10-16,9,4,0,0.0,http://ufcstats.com/fighter-details/972197a8c61ac413
1089,greg,rebello,Ribz,182.88,240.0,185.42,southpaw,1982-06-13,24,8,0,0.0,http://ufcstats.com/fighter-details/49d78120e0a4f607
1088,paul,redmond,Redser,177.8,145.0,182.88,orthodox,1986-10-20,12,7,0,0.0,http://ufcstats.com/fighter-details/3f56b99447f00607
1087,dennis,reed,Not Available,177.8,205.0,182.88,orthodox,1900-01-01,45,62,1,0.0,http://ufcstats.com/fighter-details/4a35913bd9aa4161
1086,karl,reed,No Worries,190.5,205.0,198.12,orthodox,1988-10-27,6,1,0,0.0,http://ufcstats.com/fighter-details/11337d069261bf3a
1085,elise,reed,Not Available,160.02,115.0,160.02,orthodox,1992-12-05,7,4,0,0.0,http://ufcstats.com/fighter-details/ac7c765882f2c68c
1084,john,reedy,The Wild Child,172.72,155.0,182.88,not available,1900-01-01,11,6,0,0.0,http://ufcstats.com/fighter-details/fb4ca5c7e4448645
1083,johnny,rees,The Hater Hurter,182.88,170.0,182.88,orthodox,1982-10-21,13,5,0,1.0,http://ufcstats.com/fighter-details/3ba3b5cc94498437
1082,james,reese,JP,175.26,155.0,182.88,not available,1980-12-21,11,10,0,0.0,http://ufcstats.com/fighter-details/e9ec08ebb3f92aa3
1081,zach,reese,Savage,193.04,185.0,195.58,switch,1994-03-24,6,0,0,0.0,http://ufcstats.com/fighter-details/23dec7c47cb418f8
1080,stephen,regman,Not Available,180.34,185.0,193.04,orthodox,1991-08-05,9,4,0,0.0,http://ufcstats.com/fighter-details/24d98df7556ac8af
1079,chad,reiner,The Grinder,180.34,170.0,182.88,orthodox,1981-06-29,33,18,0,0.0,http://ufcstats.com/fighter-details/d8022d5526b1d937
1078,jason,reinhardt,Not Available,167.64,135.0,182.88,orthodox,1969-10-31,20,3,0,0.0,http://ufcstats.com/fighter-details/02500fb9fd79a974
1077,wilson,reis,Not Available,162.56,125.0,165.1,southpaw,1985-01-06,23,10,0,0.0,http://ufcstats.com/fighter-details/5aedf14771ca82d2
1076,ben,reiter,The Hunter,190.5,185.0,182.88,not available,1987-06-27,17,2,1,0.0,http://ufcstats.com/fighter-details/ee7b7768a4e6dc45
1075,goran,reljic,Not Available,190.5,205.0,205.74,southpaw,1984-03-20,15,8,0,0.0,http://ufcstats.com/fighter-details/132f860d02953f4c
1074,leigh,remedios,Bulldog,170.18,155.0,182.88,orthodox,1976-01-13,18,10,2,0.0,http://ufcstats.com/fighter-details/918db42c3637916f
1073,paulo,renato junior,Not Available,182.88,205.0,185.42,orthodox,1994-01-25,12,3,0,0.0,http://ufcstats.com/fighter-details/01dfb60661153735
1072,chance,rencountre,Black Eagle,187.96,170.0,190.5,southpaw,1986-12-31,14,4,0,0.0,http://ufcstats.com/fighter-details/1ddb480b601cefb1
1071,montserrat,rendon,Monster,172.72,135.0,172.72,orthodox,1989-03-16,6,0,0,0.0,http://ufcstats.com/fighter-details/60193e707634e560
1070,marion,reneau,The Belizean Bruiser,167.64,135.0,172.72,orthodox,1977-06-20,9,8,1,0.0,http://ufcstats.com/fighter-details/c7d297714d9ab1a4
1069,solomon,renfro,The Black Dragon,175.26,170.0,182.88,switch,1997-02-05,8,2,0,0.0,http://ufcstats.com/fighter-details/ce6b5b93a96dd15b
1068,john,renken,The Saint,182.88,190.0,182.88,orthodox,1900-01-01,18,28,4,1.0,http://ufcstats.com/fighter-details/1507214bbc7a79e2
1067,herman,renting,Not Available,182.88,215.0,182.88,switch,1900-01-01,1,3,0,0.0,http://ufcstats.com/fighter-details/f57cf3d54a641385
1066,marco,polo reyes,Not Available,180.34,155.0,180.34,orthodox,1984-11-07,8,7,0,0.0,http://ufcstats.com/fighter-details/edd02825c29028fe
1065,dominick,reyes,The Devastator,193.04,205.0,195.58,southpaw,1989-12-26,12,4,0,0.0,http://ufcstats.com/fighter-details/2e19380f34871c6a
1064,alex,reyes,The Executioner,180.34,155.0,185.42,orthodox,1986-10-02,13,4,0,0.0,http://ufcstats.com/fighter-details/dc07493a87dc0a6e
1063,kyle,reyes,Boom,172.72,145.0,182.88,not available,1900-01-01,15,7,0,0.0,http://ufcstats.com/fighter-details/7333d6e0f6428acb
1062,victor,reyna,Kelevra,180.34,170.0,187.96,southpaw,1986-08-05,11,5,0,1.0,http://ufcstats.com/fighter-details/e9bbcc6530e4cbe6
1061,gaston,reyno,Tonga,182.88,145.0,182.88,not available,1986-11-11,6,2,0,2.0,http://ufcstats.com/fighter-details/64db35f7782fe274
1060,johnny,rhodes,Not Available,182.88,210.0,182.88,orthodox,1900-01-01,2,1,0,0.0,http://ufcstats.com/fighter-details/319fa1bd3176bded
1059,mike,rhodes,Biggie,185.42,170.0,187.96,orthodox,1989-12-04,10,5,0,0.0,http://ufcstats.com/fighter-details/b7ad576b8ae115e6
1058,lucrezia,ria,Not Available,167.64,125.0,182.88,orthodox,1992-06-24,8,2,0,0.0,http://ufcstats.com/fighter-details/042cc07ad5a53a33
1057,amanda,ribas,Not Available,160.02,125.0,167.64,orthodox,1993-08-26,11,4,0,0.0,http://ufcstats.com/fighter-details/beecb672a279223e
1056,vitor,ribeiro,Shaolin,172.72,154.0,182.88,orthodox,1979-02-24,20,5,0,0.0,http://ufcstats.com/fighter-details/a757c06bbdba61d2
1055,will,ribeiro,Not Available,172.72,135.0,182.88,orthodox,1983-02-17,10,2,0,0.0,http://ufcstats.com/fighter-details/8f4616698508f24d
1054,claudio,ribeiro,Not Available,185.42,185.0,195.58,orthodox,1992-07-17,11,4,0,0.0,http://ufcstats.com/fighter-details/972c456ff38b2015
1053,brendson,ribeiro,The Gorilla,190.5,205.0,205.74,orthodox,1996-09-08,15,5,0,1.0,http://ufcstats.com/fighter-details/49edd0d90f60fb7d
1052,esteban,ribovics,El Gringo,177.8,155.0,175.26,orthodox,1996-04-27,12,1,0,0.0,http://ufcstats.com/fighter-details/323d4ca260dfa0ba
1051,mike,ricci,The Martian,182.88,155.0,193.04,southpaw,1986-03-18,11,5,0,0.0,http://ufcstats.com/fighter-details/3c921b1a30fdcbdd
1050,alex,ricci,Not Available,180.34,155.0,182.88,orthodox,1982-07-21,10,5,0,0.0,http://ufcstats.com/fighter-details/bf9bc96336922271
1049,tabatha,ricci,Baby Shark,154.94,115.0,154.94,orthodox,1995-02-21,9,1,0,0.0,http://ufcstats.com/fighter-details/d25240135aee03e5
1048,matt,ricehouse,Not Available,177.8,155.0,182.88,not available,1987-03-11,6,1,0,0.0,http://ufcstats.com/fighter-details/343d57cde1a14338
1047,john,richard,Not Available,177.8,205.0,182.88,not available,1982-05-22,3,5,1,0.0,http://ufcstats.com/fighter-details/b3e5a460b6851080
1046,rex,richards,Not Available,195.58,265.0,182.88,not available,1900-01-01,7,2,0,0.0,http://ufcstats.com/fighter-details/ad23903ef3af7406
1045,mike,richman,The Marine,172.72,135.0,182.88,not available,1985-06-23,18,7,0,0.0,http://ufcstats.com/fighter-details/d6a740cf6e898e27
1044,dave,rickels,The Caveman,180.34,155.0,182.88,not available,1989-01-05,18,4,0,2.0,http://ufcstats.com/fighter-details/98b76850b5f1e836
1043,haisam,rida,Not Available,177.8,170.0,182.88,not available,1993-07-25,0,0,0,0.0,http://ufcstats.com/fighter-details/d8a58e797518f011
1042,brad,riddell,Quake,170.18,155.0,180.34,orthodox,1991-09-30,10,4,0,0.0,http://ufcstats.com/fighter-details/37ed1ab2f8b819f4
1041,matthew,riddle,Deep Waters,185.42,170.0,193.04,southpaw,1986-01-14,8,3,0,2.0,http://ufcstats.com/fighter-details/d023ae89a2a4a41e
1040,joe,riggs,Diesel,182.88,185.0,177.8,southpaw,1982-09-23,44,17,0,1.0,http://ufcstats.com/fighter-details/d512d9f204059f57
1039,jeremiah,riggs,Not Available,182.88,185.0,182.88,not available,1982-12-17,7,8,0,0.0,http://ufcstats.com/fighter-details/f1a9ad7485e5024a
1038,aaron,riley,Not Available,172.72,155.0,175.26,southpaw,1980-12-09,30,14,1,0.0,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
1037,jason,riley,The Juggernaut,198.12,245.0,182.88,not available,1975-09-22,10,7,0,0.0,http://ufcstats.com/fighter-details/995af04c697d78b7
1036,moise,rimbon,Swamp,177.8,205.0,182.88,orthodox,1977-04-20,23,11,3,0.0,http://ufcstats.com/fighter-details/9be3728f3f7badb2
1035,jordan,rinaldi,All Day,177.8,145.0,182.88,orthodox,1987-09-25,14,7,0,0.0,http://ufcstats.com/fighter-details/c07efc18b231f170
1034,nick,ring,The Promise,182.88,185.0,187.96,southpaw,1979-02-10,14,4,0,0.0,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7
1033,robbie,ring,Razor,175.26,145.0,172.72,orthodox,2000-07-14,6,1,0,0.0,http://ufcstats.com/fighter-details/fa9746fa5d23c202
1032,mike,rio,The Wolverine,177.8,155.0,177.8,orthodox,1981-07-06,10,5,0,0.0,http://ufcstats.com/fighter-details/af90b10c785ced3e
1031,albert,rios,Not Available,172.72,145.0,182.88,not available,1900-01-01,13,6,0,0.0,http://ufcstats.com/fighter-details/868a78f2e810a837
1030,rafael,rios,Not Available,177.8,150.0,182.88,not available,1900-01-01,4,2,0,0.0,http://ufcstats.com/fighter-details/2f5754b48eab1486
1029,maria,rios,Not Available,165.1,125.0,182.88,not available,1983-05-31,2,3,0,0.0,http://ufcstats.com/fighter-details/9ec12134b1515f12
1028,shannon,ritch,The Cannon,175.26,190.0,182.88,orthodox,1970-09-27,56,83,0,4.0,http://ufcstats.com/fighter-details/1c7cce2f5c17160d
1027,diego,rivas,Pitbull,172.72,145.0,175.26,orthodox,1991-11-11,10,2,0,0.0,http://ufcstats.com/fighter-details/09f579be4520394a
1026,jorge,rivera,El Conquistador,185.42,185.0,185.42,orthodox,1972-02-28,20,9,0,0.0,http://ufcstats.com/fighter-details/cb46dface0e28a2c
1025,dante,rivera,Not Available,185.42,185.0,182.88,southpaw,1974-12-08,16,7,0,0.0,http://ufcstats.com/fighter-details/288aaa8f82040e02
1024,mario,rivera,Not Available,177.8,170.0,182.88,not available,1900-01-01,6,8,0,0.0,http://ufcstats.com/fighter-details/0f7210aa8d61af8d
1023,francisco,rivera,Cisco,172.72,135.0,177.8,orthodox,1981-10-08,11,7,0,1.0,http://ufcstats.com/fighter-details/7ea4a9f07df33a45
1022,jonathan,rivera,Not Available,177.8,155.0,182.88,not available,1900-01-01,4,2,0,0.0,http://ufcstats.com/fighter-details/145df84ea4dfd904
1021,jimmie,rivera,El Terror,162.56,135.0,172.72,orthodox,1989-06-29,23,5,0,0.0,http://ufcstats.com/fighter-details/9c907996820d2d69
1020,irwin,rivera,The Beast,167.64,135.0,170.18,southpaw,1989-02-14,10,6,0,0.0,http://ufcstats.com/fighter-details/06a80a685ea98573
1019,jerome,rivera,Renegade,177.8,125.0,182.88,southpaw,1995-04-22,10,6,0,0.0,http://ufcstats.com/fighter-details/c9587d81e1d33925
1018,nicdali,rivera-calanoc,The Night Queen,160.02,105.0,182.88,not available,1985-06-12,9,10,0,0.0,http://ufcstats.com/fighter-details/60917f79b7271d83
1017,pedro,rizzo,The Rock,185.42,241.0,182.88,orthodox,1974-05-03,20,11,0,0.0,http://ufcstats.com/fighter-details/b44f39a5c6596953
1016,theo,rlayang,Jungle King,170.18,145.0,165.1,orthodox,1994-08-10,5,1,0,0.0,http://ufcstats.com/fighter-details/8aabef76351401d0
1015,justin,robbins,Not Available,165.1,135.0,182.88,not available,1980-07-29,14,18,1,0.0,http://ufcstats.com/fighter-details/3b2485c8d5c8b580
1014,kali,robbins,Pop Tart,160.02,115.0,160.02,orthodox,1984-07-05,6,3,0,0.0,http://ufcstats.com/fighter-details/610caee730f9b89e
1013,karl,roberson,Baby K,185.42,205.0,187.96,southpaw,1990-10-04,9,6,0,0.0,http://ufcstats.com/fighter-details/37d5b176d438d2a5
1012,andre,roberts,The Chief,187.96,345.0,182.88,orthodox,1965-02-24,14,2,1,0.0,http://ufcstats.com/fighter-details/a54a35a670d8e852
1011,david,roberts,Not Available,185.42,170.0,182.88,orthodox,1975-11-15,5,8,0,0.0,http://ufcstats.com/fighter-details/775bad6d700d2302
1010,joey,roberts,Not Available,187.96,200.0,182.88,not available,1900-01-01,4,3,0,0.0,http://ufcstats.com/fighter-details/c058823a2595ab09
1009,tyrone,roberts,Native Warrior,175.26,185.0,182.88,orthodox,1900-01-01,43,12,1,0.0,http://ufcstats.com/fighter-details/d1e6a6536ee62517
1008,ryan,roberts,Not Available,167.64,155.0,182.88,orthodox,1978-07-16,21,12,1,1.0,http://ufcstats.com/fighter-details/35dc6220b113b7ec
1007,taylor,roberts,Not Available,180.34,170.0,182.88,not available,1900-01-01,3,12,0,0.0,http://ufcstats.com/fighter-details/c5ec23983dc2d8f4
1006,daniel,roberts,Ninja,177.8,170.0,187.96,southpaw,1980-08-05,15,7,0,0.0,http://ufcstats.com/fighter-details/22edaf53ad59a967
1005,buddy,roberts,Not Available,187.96,185.0,182.88,orthodox,1982-10-17,12,3,0,0.0,http://ufcstats.com/fighter-details/b2a2da86546ddb19
1004,danny,roberts,Hot Chocolate,185.42,170.0,187.96,southpaw,1987-07-14,18,8,0,0.0,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9
1003,roosevelt,roberts,The Predator,187.96,155.0,185.42,orthodox,1994-02-11,10,3,0,1.0,http://ufcstats.com/fighter-details/37c5366d18ed6c05
1002,kenny,robertson,Not Available,177.8,170.0,187.96,orthodox,1984-02-14,15,5,0,0.0,http://ufcstats.com/fighter-details/6e0273f9478be71e
1001,gillian,robertson,The Savage,165.1,115.0,160.02,orthodox,1995-05-17,12,8,0,0.0,http://ufcstats.com/fighter-details/38c7f72747f4f712
1000,chad,robichaux,Robo,162.56,135.0,182.88,not available,1975-08-18,13,2,0,0.0,http://ufcstats.com/fighter-details/b2aa1e07b5b3306e
999,mark,robinson,White Rhino,182.88,265.0,182.88,orthodox,1900-01-01,1,0,0,1.0,http://ufcstats.com/fighter-details/4604ab1de9058474
998,colin,robinson,Big C,193.04,243.0,182.88,orthodox,1968-11-27,10,12,0,0.0,http://ufcstats.com/fighter-details/1a1a4d7a29041d77
997,alvin,robinson,Not Available,175.26,155.0,172.72,southpaw,1982-07-16,15,9,0,0.0,http://ufcstats.com/fighter-details/cbe79765d44bd172
996,damonte,robinson,Not Available,182.88,155.0,195.58,not available,1995-06-10,6,1,1,0.0,http://ufcstats.com/fighter-details/2782235b078b72a7
995,vagner,rocha,Ceara,177.8,155.0,185.42,orthodox,1982-06-06,14,4,0,0.0,http://ufcstats.com/fighter-details/d403b1a6f278c95e
994,carlos,eduardo rocha,Ta Danado,177.8,170.0,185.42,orthodox,1981-07-12,9,4,0,0.0,http://ufcstats.com/fighter-details/4f736494fc733095
993,pedro,rocha,Not Available,177.8,170.0,182.88,not available,1900-01-01,1,0,0,0.0,http://ufcstats.com/fighter-details/5921fd3f889afa3b
992,lucas,rocha,Fenomeno,177.8,125.0,182.88,orthodox,2000-08-12,16,1,0,0.0,http://ufcstats.com/fighter-details/e0d3d9b564f95635
991,keith,rockel,Rock,182.88,185.0,182.88,orthodox,1900-01-01,12,4,1,0.0,http://ufcstats.com/fighter-details/c75b99887c8c3f5a
990,luke,rockhold,Not Available,190.5,185.0,195.58,southpaw,1984-10-17,16,6,0,0.0,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb
989,kevin,roddy,K-Rod,180.34,145.0,182.88,not available,1900-01-01,15,16,1,1.0,http://ufcstats.com/fighter-details/1abf785143f8d5ec
988,gregory,rodrigues,Robocop,190.5,185.0,190.5,orthodox,1992-02-17,14,5,0,0.0,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd
987,kleydson,rodrigues,KR,165.1,135.0,170.18,orthodox,1995-10-22,8,3,0,0.0,http://ufcstats.com/fighter-details/102a8fdf8cbf7467
986,paul,rodriguez,Not Available,170.18,155.0,182.88,orthodox,1900-01-01,10,9,2,0.0,http://ufcstats.com/fighter-details/26eddcda9d6b2ffe
